a.d.a.,<American Dietetic Association> - Amerykańskie Stowarzyszenie  Dietetyków,<American Dental Association> - Amerykańskie Towarzystwo  Stomatologiczne
aggressor,agresor
aggressors,agresorach
aggrieve,dotknąć
aggrieved,dotknąć
aggrieves,dotknąć
aggrieving,dotknąć
aghast,przerażony
agile,zwinny,zręczny
agilely,zwinnie
agility,zwinność,zręczność
agitate,wzruszać,poruszać,mieszać,pobudzać
agitated,podekscytowany,podniecony
agitates,poruszać
agitating,poruszać
agitation,agitacją
agitations,agitacjach
agitator,agitator, mieszalnik,mieszadło
agitators,agitatorach
agleam,błyszczący
aglow,płonący
agm,<annual general meeting>
agnes,agnieszce
ago,...temu,przed...
agog,podniecony
agonies,agoniach
agonize,dręczyć,męczyć
agonized,dręczyć się
agonizes,dręczyć się
agonizing,dręczyć się
agonizingly,boleśnie
agony,agonia, udręka,męczarnia
agrarian,agrarny,rolny
agree to sth,zgodzić się na coś
agree,zgadzać się (<to sth> na coś),uzgodnić,porozumieć się
agreeable,przyjemny,zgodny
agreed,uzgadniać
agreeing,uzgadniać
agreement,porozumienie,układ,umowa, zgoda,zgodność
agreements,porozumień
agrees,uzgadniać
agregation,skupienie
agricultural,rolniczy
agriculturally,rolniczy
agriculture,rolnictwo
agronomy,agronomia
ah,ah
ahead,wprost, na przodzie, naprzód
ai,<artificial intelligence> - sztuczna inteligencja
aid,pomagać,sprzyjać,pomoc,środek pomocniczy,<aids> pomoce naukowe
aided,wspomagany
aiding,pomagać
aids,<AIDS> lub <Aids> - <Acquired Immune Deficiency Syndrome> - zespół nabytego upośledzenia odporności,liczba mnoga od <aid>
aileron,klapa (w skrzydle samolotu)
ailing,borykający się z trudnościami
ailment,dolegliwość
ailments,dolegliwość
aim,celować, skierować, dążyć, mieć na celu,cel,zamierzenie
aimed,kierował
aiming,kierując
aimless,bezcelowy
aimlessly,bezcelowo
aims,celach
ain't,<am not, are not, is not, have not> lub <has not>
air force,lotnictwo (wojskowe)
air,przewietrzyć,wentylować,powietrze,aria, melodia,mina,wygląd
airbag,poduszka powietrzna
airbags,poduszka powietrzna
airborne,przenoszony drogą powietrzną, będący w powietrzu
airbus,aerobus
aircarrier,przewoźnik lotniczy
air-carrier,przewoźnik lotniczy
airconditioning,klimatyzacja
air-conditioning,klimatyzacja
aircooled,chłodzony powietrzem
air-cooled,chłodzony powietrzem
aircraft carrier,lotniskowiec
aircraft,samolot
airdrop,zrzut (z samolotu)
airdrops,zrzutach
aired,powietrze
airer,powietrze
airfield,lotnisko
airfields,lotnisk
airflow,przepływ powietrza
airfoil,(lotn.) płat
airframe,kadłub pocisku odrzutowego, (lotn.) płatowiec
airframes,płatowcach
airfreighter,przewoźnik lotniczy
air-freighter,przewoźnik lotniczy
airhostess,stewardesa
air-hostess,stewardesa
airily,nonszalancko,niedbale
airing,wietrzenie
airless,duszny
airlift,transport drogą powietrzną
airlifts,most powietrzny
airline,linia lotnicza
airliner,samolot linii lotniczej
airlines,linia lotnicza
airlock,śluza powietrzna
airlocks,śluza powietrzna
airmail,poczta lotnicza
airmails,poczta lotnicza
airman,lotnik
airplane,samolocie
airplanes,samolotach
airport,port lotniczy,lotnisko
air-raid shelter,schron
air-raid warning,alarm przeciwlotniczy
airraid,nalot
airs,powietrze
airscrew,śmigło
airship,sterowiec
airships,statek powietrzny
airsickness,choroba powietrzna
air-sickness,choroba powietrzna
airspace,obszar powietrzny
airstrip,prowizoryczny pas startowy
airstrips,prowizoryczny pas startowy
airtight,hermetyczny
air-tight,hermetyczny
airway,trasa lotnicza
airwaybill,lotniczy list przewozowy
air-way-bill,lotniczy list przewozowy
airways,linie lotnicze
airy,przewiewny, lekki, beztroski,niedbały
aisle,nawa boczna
ajar,
aka,<Also Known As> (intern.) znany także jako
akimbo,w zwrocie <with arms akimbo> podparłszy się pod boki
akin,pokrewny
al,(<et>)  zwrocie <et al> - i inni, i inne (rzeczy) (od łac. <et alii/alia>)
alabama,alabamą
alabaster,alabaster
alacrity,ochocie
alarm,alarmować,alarm,sygnał alarmowy
alarmclock,budzik
alarm-clock,budzik
alarmed,alarmował
alarming,alarmując
alarmingly,niepokojąco
alarmist,panikarz
alarms,alarmach
alas,<alas!> - niestety!
alaska,Alaska
albania,Albania
albatross,albatros
albedo,albedo
albeit,aczkolwiek,chociaż
albion,Anglia (arch. lub poet.)
album,album
albumen,białko (jajka)
albumin,albumina
albums,albumach
alchemy,alchemią
alcohol,alkohol
alcoholic,alkoholik
alcoholics,alkoholicy
alcoholism,alkoholizm
alcohols,alkoholach
alcove,wnęce
alcoves,wnęk
aldehyde,aldehyd
alder,olcha
ale,piwo angielskie
alert,żwawy, czujny
alerted,alarmował
alerting,alarmując
alertly,czujnie
alertness,czujność
alerts,czujny
alexandria,Aleksandria
alexandrine,aleksandryjski
alfalfa,(amer.) lucerna (roślina)
alfresco,na świeżym powietrzu
alga,(liczba mnoga: <algae>) alga,wodorost
algae,(<alga>) (liczba mnoga: <algae>) alga,wodorost
algebra,algebra
algebraic,algebraiczny
algebraical,algebraiczny
algebraically,algebraicznie
algebras,algebr
algeria,Algieria
algerian,algierski,Algierczyk,Algierka
algol,<algorithmic oriented language>
algorithm,algorytm
algorithms,algorytmach
alias,alias,pseudonim
aliases,pseudonimach
aliasing,utożsamianie
alibi,alibi
alibis,alibi
alien,cudzoziemski, obcy,odmienny
alienate,odstręcza
alienated,odstręczał
alienates,odstręcza
alienating,odstręczający
alienation,alienacją
aliens,cudzoziemka
alight,wysiadać (z pociągu),o samolocie: lądować,wodować,zapalony
align,ustawić w linii,obok siebie, zestroić, justować,równać
aligned,szeregował
aligning,szeregując
alignment,ustawienie w linii, uporządkowanie,rozstawianie, justowanie,wyrównanie
alignments,ustawień
aligns,szereguje
alike,podobny,jednakowy,podobnie,zarówno,jednakowo
aliment,pokarm
aliments,pokarmach
alimony,alimenty
alive,żywy, żwawy,pełen życia
alkali,zasadą
alkaline,alkaliczny
alkalis,zasad
alkaloid,alkaloid
alkaloids,alkaloidach
all aboard!,wszyscy na pokład!,proszę wsiadać!
all alone,sam jeden
all along,cały czas,od (samego) początku
all at once,nagle
all by oneself,bez pomocy
all day long,cały dzień
all fools' day,prima aprilis
all in all,w sumie,w całości,ogółem
all night,przez całą noc
all of a sudden,niespodziewanie,nagle
all over the world,po całym świecie
all over,wszędzie,po całej powierzchni
all right,dobrze,w porządku
all roads lead to rome,(przysł.) wszystkie drogi prowadzą do Rzymu
all the better,tym lepiej
all the same,wszystko jedno
all the time,wciąż,przez cały czas
all the way,całą drogę
all the worse,tym gorzej
all thumbs,niezdarny
all wool,z czystej wełny
all,wszystek,wszystko,wszyscy,cały,każdy,całkiem,zupełnie
allay,uśmierzać (ból),uspokajać (kogoś,coś)
allayed,rozpraszać
allaying,rozpraszać
allays,rozpraszać
allegation,zarzucie
allegations,zarzutach
allege,twierdzić (bezpodstawnie), powoływać się
alleged,rzekomy,domniemany
allegedly,jakoby,przypuszczalnie
alleges,utrzymuje
allegiance,lojalność
allegiances,lojalność
alleging,utrzymując
allegoric,alegoryczny
allegorical,alegoryczny
allegorically,alegorycznie
allegories,alegoriach
allegory,alegoria
allegro,dallegro
alleluia,<alleluia> lub <hallelujah>,i alluluja
allergic,alergiczny
allergies,alergiach
allergy,alergia,uczulenie (<to sth> na coś)
alleviate,zaspokoić, ulżyć
alleviated,złagodzić
alleviates,złagodzić
alleviating,złagodzić
alley,przejścia
alleys,przejść
alleyway,uliczce
alleyways,uliczek
alliance,przymierze,sojusz,związek
alliances,przymierza
allied,sprzymierzony, pokrewny,krewny, przyległy
allies,alianci
alligator,aligator
alligators,aligator
allimportant,wielkiej wagi,doniosły
all-important,wielkiej wagi,doniosły
alliteration,aliteracja
alliterations,aliteracja
alliterative,aliteracyjny
allmetal,cały z metalu
all-metal,cały z metalu
allocate,asygnować,przydzielać,wyznaczać
allocated,alokować
allocates,alokować
allocating,alokować
allocation,przydział
allocations,przydziałach
allot,przydzielać,wyasygnować (pieniądze),obdzielać
allotment,przydział,działka
allotments,działek
allots,przyznać
allotted,przyznać
allotting,przyznać
allow for sth,przewidzieć coś,uwzględnić coś
allow,pozwolić, dopuszczać,przyznać,przeznaczyć,dawać, przewidywać
allowable,dopuszczalny,dozwolony
allowably,dopuszczalnie
allowance,przypuszczenie, wyasygnowane fundusze, kieszonkowe, zasiłek, bonifikata, dozwolona ilość, (techn.) poprawka, luz, naddatek (materiału)
allowances,bonifikat
allowed,uznawał
allowing,uznając
allows,uznaje
alloy,(matal.) stop
alloys,stop
allpurpose,uniwersalny
all-purpose,uniwersalny
allround,wszechstronny
all-round,wszechstronny
allude,napomknąć (<to sb,sth> o kimś,czymś),robić aluzję
alluded,robić aluzję do
alludes,robić aluzję do
alluding,robić aluzję do
allure,wabić,nęcić
alluring,zwabić
allusion,aluzja
allusions,aluzjach
allusive,aluzyjny
ally,połączyć,sprzymierzać,sprzymierzeniec,sojusznik
almighty,wszechmocny
almond,migdał
almonds,migdałach
almost,prawie,nieomal (że)
alms,jałmużna
alnico,alniko (stop)
aloe,aloes
aloes,aloes
aloft,w górę
alone,sam,w pojedynkę, samotny,tylko,jedynie
along the road,wzdłuż (całej) drogi
along with,wraz z
along,naprzód,dalej,wzdłuż
alongside,obok
aloof,z dala,na boku
aloofness,powściągliwość
aloud,na głos,głośno
alpha,alfa
alphabet,alfabet
alphabetic,alfabetyczny
alphabetical,alfabetyczny
alphabetically,alfabetycznie
alphabets,abecadła
alphanumeric,alfanumeryczny
alpine,alpejski
alps,Alpy
already,już
also,także,również,też
altar,ołtarz
altars,ołtarzach
alter,zmienić (się),przerobić
alteration,zmiana,odmiana, deformacja, <alterations> poprawki
altercation,sprzeczce
altercations,sprzeczek
altered,przerabiać
altering,przerabiać
alternate,zmieniać,zmienny, kolejny,co drugi, zapasowy
alternated,alternatywny
alternately,alternatywny
alternates,alternatywny
alternating current,prąd zmienny
alternating,zmienny, kolejny,występujący na przemian
alternation,zmianą
alternations,zmian
alternative,alternatywa,alternatywny
alternatively,po kolei, w przeciwnym razie, na przemian
alternatives,alternatywny
alternator,alternator
alternators,alternator
alters,przerabiać
although,chociaż,mimo że
altimeter,wysokościomierz (w samolocie itp)
altitude,wysokość (nad poziomem morza)
altitudes,wysokości
alto,alt, altówka
altogether,całkiem,zupełnie, razem, na ogół
altruism,altruizm
altruist,altruiście
altruistic,altruistyczny
altruistically,altruistycznie
alu,<arithmetic and logic unit> - jednostka arytmetyczno-logiczna
alum,ałun
aluminium,aluminium,glin
aluminum,aluminium,glin
always,zawsze,stale
am,od łacińskiego <ante meridiem> (amer. <AM>) - rano,przed południem,<amplitude modulation> - modulacja amplitudy,zobacz <be>
ama,<American Medical Association> - Amerykańskie Stowarzyszenie Lekarzy
amalgam,amalgamat
amalgamate,amalgamować
amalgamated,amalgamować
amalgamates,amalgamować
amalgamating,amalgamować
amalgamation,połączenia
amalgams,amalgamatach
amass,gromadzić
amassed,gromadzić
amasses,gromadzić
amassing,gromadzić
amateur,amator,dyletant
amateurish,amatorski
amateurs,amatorach
amatory,miłosny
amaze,zdumiewać
amazed,zdumieć
amazement,zdumienie
amazes,zdumieć
amazing,zadziwiający,cudowny
amazingly,zdumiewająco
amazon,amazonce
ambasador,ambasador, poseł
ambassador,ambasador
ambassadors,ambasadorach
amber,bursztyn
ambidextrous,oburęczny
ambidextrously,oburącz
ambient,otaczający
ambiguities,dwuznaczność
ambiguity,dwuznaczność,niejasność
ambiguous,dwuznaczny,niejasny
ambiguously,dwuznacznie
ambition,ambicja, <ambitions> aspiracje
ambitions,ambicjach
ambitious,ambitny
ambitiously,ambitnie
ambivalence,ambiwalencją
ambivalent,ambiwalentny,dwuznaczny
ambivalently,ambiwalentnie
amble,iść powoli
ambled,kłusował
ambles,iść powoli
ambling,kłusując
ambulance,ambulans,karetka
ambulances,ambulansach
ambulatory,wędrowny
ambush,wciągnąć w zasadzkę,zasadzka
ambushed,wciągać w zasadzkę
ambushes,pułapek
ameliorate,poprawiać
ameliorated,poprawiać
ameliorating,poprawiać
amelioration,melioracją
amenable,ustępliwy, dostępny, odpowiedzialny
amend,poprawić (się),wnieść poprawki
amended,poprawiać
amending,poprawiać
amendment,poprawka, poprawa,naprawa(błędu)
amendments,poprawek
amends,poprawiać
amenities,udogodnień
amenity,udogodnienia
america,Ameryka
american,amerykański,Amerykanin,Amerykanka
americium,ameryk (pierwiastek chem.)
amiable,uprzejmy,miły
amicable,przyjacielski,przyjazny
amicably,po przyjacielsku, polubownie
amid,pośród,między
amidst,pośród,między
amino,amino
aminoacid,aminokwas
amiss,źle,błędnie, nie w porę
amity,przyjaźń
ammeter,amperomierz
ammonia,amoniak
ammonium,amon
ammunition,amunicja
amnesty,amnestia
amoeba,amebą
amoebas,ameb
amok,amok
among the lind a one-eyed man is king,(przysł.) pomiędzy ślepcami jednooki jest królem
among,pośród,między
amongst,pośród,między
amoral,amoralny
amorous,kochliwy
amorphous,amorficzny
amorphously,bezpostaciowo
amortization,amortyzacja
amortize,amortyzować,umarzać
amortized,spłacony
amount,wynosić,być równoważnym,suma,ilość, kwota
amounts,kwot
amour,amory
amp,<ampere> - amper
amperage,prąd w amperach
ampere,amper
amperehour,amperogodzina
ampere-hour,amperogodzina
amperes,amper
ampersand,znak &
amphetamine,amfetaminą
amphetamines,amfetamin
amphibian,amfibia
amphibious,ziemnowodny
amphitheater,amfiteatr
amphitheaters,amfiteatrach
ample,obszerny, dostatni,obfity
amplification,wzmocnienie
amplified,wzmacniać
amplifier,wzmacniacz
amplifiers,wzmacniaczach
amplifies,wzmacniać
amplify,rozszerzać (się), wzmacniać
amplifying,wzmacniać
amplitude,amplituda
amplitudes,amplitud
amply,wystarczająco
ampoule,ampułka
ampoules,ampułek
amputate,amputować,odciąć
amputated,amputował
amputates,amputuje
amputating,amputując
ams,<army medical service> - wojskowa służba zdrowia
amsterdam,amsterdam
amt,<amount> - ilość
amulet,amulecie
amulets,amuletach
amuse,zabawiać
amused,śmieszyć
amusement park,wesołe miasteczko
amusement,zabawa,rozrywka,<amusements> przyjemności
amusements,radości
amuses,śmieszyć
amusing,zabawny
amusingly,zabawnie
an arm and a leg,kupa pieniędzy
an impediment of speech,wada wymowy (również jąkanie)
an odd job,praca dorywcza
an old bird,stary wyga
an,(<a>) <a, an> przedimek nieokreślony, bez odpowiednika polskiego: jakiś,pewien
anabaptist,anabaptyście
anachronism,anachroniczność
anachronisms,anachronizmach
anachronistically,anachronistycznie
anaconda,anakonda
anacondas,anakonda
anaemia,anemia
anaesthetic,znieczulający,środek znieczulający, narkoza
anagram,anagram
anagrams,anagram
anal.,<analytical> - analityczny lub <analogous> - analogiczny
anal,<analytical> - analityczny lub <analogous> - analogiczny
analog,analogowy
analogies,analogiach
analogous,analogiczny
analogously,analogicznie
analogue,analog, (elektron.) element analogowy
analogues,analogowy
analogy,analogia,podobieństwo
analyse,analizować
analyser,analizator
analyses,(<analysis>) (liczba mnoga: <analyses>) analiza
analysis,(liczba mnoga: <analyses>) analiza
analyst,analityk
analysts,analitycy
analytic,analityczny
analytical,analityczny
analytically,analitycznie
analyze,analizował
analyzed,analizował
analyzer,analizator
analyzers,analizator
analyzes,analizuje
analyzing,analizując
anarchic,anarchiczny
anarchical,anarchiczny
anarchism,archaiczność
anarchist,anarchiście
anarchists,anarchiści
anarchy,anarchią
anathema,klątwą
anatomic,anatomiczny
anatomical,anatomiczny
anatomically,anatomicznie
anatomy,anatomia
ancestor,przodek
ancestors,przodkach
ancestral,rodowy,dziedziczny
ancestry,pochodzenie, przodkowie
anchor,zakotwiczyć,kotwica
anchorage,miejsce zakotwiczenia
anchorages,miejsce zakotwiczenia
anchored,zakotwiczyć
anchoring,zakotwiczyć
anchorite,pustelnik
anchors,zakotwiczyć
anchovies,sardel
anchovy,sardelą
ancient,starożytny
anciently,dawno
ancillary,pomocniczy,wspomagający
and how,jeszcze jak
and so forth,i tak dalej
and the like,i tym podobne
and,i,a, AND (informat.) iloczym logiczny
andes,Andy
andrew,andrzej
andrews,andrzejach
anecdotal,anegdotyczny
anecdote,anegdota
anecdotes,anegdot
anemic,anemiczny
anemometer,anemometr
anemometers,wiatromierzach
anemone,anemon,zawilec
anesthetic,znieczulający,środek znieczulający, narkoza
anesthetically,pod znieczuleniem
anesthetics,znieczulający
anesthetize,znieczulić
anesthetized,znieczulić
anesthetizes,znieczulić
anesthetizing,znieczulić
anew,na nowo,jeszcze raz
angel,anioł
angelic,anielski
angels,anioł
anger,gniewać,rozgniewać,gniew
angers,gniewach
angina,angina
angle,(geom.) kąt, punkt widzenia, sytuacja, strona (zagadnienia),łowić ryby,haczyk na ryby
angled,(ustawiony) pod kątem
angler,wędkarz
anglers,wędkarzach
angles,kątach
anglican,anglikański
anglicanism,anglikanizm

angling,wędkarstwo
anglosaxon,anglosaski
anglo-saxon,anglosaski
angola,Angola
angora,angorą
angrier,gniewny
angriest,gniewny
angrily,gniewnie,ze złością
angry,zły,zagniewany
anguished,udręczony
angular,kanciasty,graniasty, narożny, kątowy
aniline,anilina
animal,zwierzę
animals,bydlakach
animate,ożywiać,pobudzać
